contig	start	end	gene_name
Chr_12	2698392	2704186	MgIM767.12G033000
Chr_12	2704437	2707738	MgIM767.12G033100
Chr_12	2709891	2713469	MgIM767.12G033200
Chr_12	2714448	2719084	MgIM767.12G033300
Chr_12	2721604	2724591	MgIM767.12G033400
Chr_12	2759654	2761221	MgIM767.12G033500
Chr_12	2765766	2767645	MgIM767.12G033600
Chr_12	2772322	2774255	MgIM767.12G033700
Chr_12	2782458	2784123	MgIM767.12G033800
Chr_12	2793291	2796011	MgIM767.12G033900
Chr_12	2819231	2821772	MgIM767.12G034000
Chr_12	2827256	2835842	MgIM767.12G034100
Chr_12	2853535	2860530	MgIM767.12G034200
Chr_12	2861510	2863975	MgIM767.12G034300
Chr_12	2885191	2888676	MgIM767.12G034400
Chr_12	2890813	2894946	MgIM767.12G034500
Chr_12	2903963	2908219	MgIM767.12G034600
Chr_12	2912960	2916860	MgIM767.12G034700
Chr_12	2919857	2922741	MgIM767.12G034800
Chr_12	2935471	2940578	MgIM767.12G034900
Chr_12	2944721	2946853	MgIM767.12G035000
Chr_12	2951664	2952718	MgIM767.12G035100
Chr_12	2954994	2956158	MgIM767.12G035200
Chr_12	2968651	2969777	MgIM767.12G035300
Chr_12	2997084	2998025	MgIM767.12G035400
Chr_12	3003168	3005881	MgIM767.12G035500
Chr_12	3007384	3008663	MgIM767.12G035600
Chr_12	3012299	3015754	MgIM767.12G035700
Chr_12	3020596	3021626	MgIM767.12G035800
Chr_12	3057402	3062045	MgIM767.12G035900
Chr_12	3064307	3070755	MgIM767.12G036000
Chr_12	3071786	3073757	MgIM767.12G036100
Chr_12	3076427	3083637	MgIM767.12G036200
Chr_12	3099855	3101409	MgIM767.12G036300
Chr_12	3112683	3113564	MgIM767.12G036400
Chr_12	3123232	3123829	MgIM767.12G036500
Chr_12	3125579	3126585	MgIM767.12G036600
Chr_12	3128709	3130571	MgIM767.12G036700
Chr_12	3168544	3173158	MgIM767.12G036800
Chr_12	3176527	3178655	MgIM767.12G036900
Chr_12	3179972	3181081	MgIM767.12G037000
Chr_12	3190076	3193642	MgIM767.12G037100
Chr_12	3196001	3197886	MgIM767.12G037200
Chr_12	3207415	3224235	MgIM767.12G037300
Chr_12	3231507	3233539	MgIM767.12G037400
Chr_12	3235369	3239958	MgIM767.12G037500
Chr_12	3245763	3249462	MgIM767.12G037600
Chr_12	3249790	3251504	MgIM767.12G037700
Chr_12	3280212	3283038	MgIM767.12G037800
Chr_12	3283317	3286630	MgIM767.12G037900
Chr_12	3285907	3289964	MgIM767.12G038000
Chr_12	3348297	3352910	MgIM767.12G038100
Chr_12	3358897	3362169	MgIM767.12G038200
Chr_12	3361205	3365615	MgIM767.12G038300
Chr_12	3366531	3369947	MgIM767.12G038400
Chr_12	3394108	3396351	MgIM767.12G038500
Chr_12	3422429	3426193	MgIM767.12G038600
Chr_12	3437349	3439588	MgIM767.12G038700
Chr_12	3445413	3453501	MgIM767.12G038800
Chr_12	3480108	3494867	MgIM767.12G038900
Chr_12	3494901	3498112	MgIM767.12G039000
Chr_12	3498344	3501693	MgIM767.12G039100
Chr_12	3507133	3516631	MgIM767.12G039200
Chr_12	3526770	3529791	MgIM767.12G039300
Chr_12	3530901	3536149	MgIM767.12G039400
Chr_12	3539928	3544856	MgIM767.12G039500
Chr_12	3564378	3572660	MgIM767.12G039600
Chr_12	3585555	3587648	MgIM767.12G039700
Chr_12	3600374	3602236	MgIM767.12G039800
Chr_12	3638675	3641335	MgIM767.12G039900
Chr_12	3681306	3686174	MgIM767.12G040000
Chr_12	3689544	3693463	MgIM767.12G040100
Chr_12	3728907	3734211	MgIM767.12G040200
Chr_12	3735368	3736011	MgIM767.12G040300
Chr_12	3744481	3745934	MgIM767.12G040400
Chr_12	3755594	3756534	MgIM767.12G040500
Chr_12	3775126	3780151	MgIM767.12G040600
Chr_12	3780173	3783781	MgIM767.12G040700
Chr_12	3814950	3815515	MgIM767.12G040800
Chr_12	3816480	3816956	MgIM767.12G040900
Chr_12	3825764	3826105	MgIM767.12G041000
Chr_12	3833811	3834149	MgIM767.12G041100
Chr_12	3834154	3834893	MgIM767.12G041200
Chr_12	3841272	3843460	MgIM767.12G041300
Chr_12	3847369	3847752	MgIM767.12G041400
Chr_12	3856688	3857545	MgIM767.12G041500
Chr_12	3859281	3859877	MgIM767.12G041600
Chr_12	3881752	3882129	MgIM767.12G041700
Chr_12	3897340	3902430	MgIM767.12G041800
Chr_12	3904870	3908168	MgIM767.12G041900
Chr_12	3912172	3915517	MgIM767.12G042000
Chr_12	3921437	3922323	MgIM767.12G042100
Chr_12	3927944	3937420	MgIM767.12G042200
Chr_12	3950269	3950915	MgIM767.12G042300
Chr_12	3957236	3957915	MgIM767.12G042400
Chr_12	3967099	3968532	MgIM767.12G042500
Chr_12	3998184	4003582	MgIM767.12G042600
Chr_12	4007931	4010571	MgIM767.12G042700
Chr_12	4046869	4061947	MgIM767.12G042800
Chr_12	4071474	4073606	MgIM767.12G042900
Chr_12	4082843	4084002	MgIM767.12G043000
Chr_12	4253722	4255223	MgIM767.12G043100
Chr_12	4297405	4301897	MgIM767.12G043200
Chr_12	4312803	4314090	MgIM767.12G043300
Chr_12	4325864	4327350	MgIM767.12G043400
Chr_12	4335948	4336934	MgIM767.12G043500
Chr_12	4348144	4350483	MgIM767.12G043600
Chr_12	4373776	4376557	MgIM767.12G043700
Chr_12	4378061	4379456	MgIM767.12G043800
Chr_12	4384001	4385861	MgIM767.12G043900
Chr_12	4386785	4392775	MgIM767.12G044000
Chr_12	4469243	4472055	MgIM767.12G044100
Chr_12	4476569	4489850	MgIM767.12G044200
Chr_12	4504486	4517159	MgIM767.12G044300
Chr_12	4531843	4539716	MgIM767.12G044400
Chr_12	4570745	4571519	MgIM767.12G044500
Chr_12	4638494	4640988	MgIM767.12G044600
Chr_12	4645556	4649001	MgIM767.12G044700
Chr_12	4747519	4747962	MgIM767.12G044800
Chr_12	4755601	4760941	MgIM767.12G044900
Chr_12	4771337	4774842	MgIM767.12G045000
Chr_12	4780195	4783536	MgIM767.12G045100
Chr_12	4823097	4826217	MgIM767.12G045200
Chr_12	4837290	4842042	MgIM767.12G045300
Chr_12	4897975	4900556	MgIM767.12G045400
Chr_12	4956634	4960223	MgIM767.12G045500
Chr_12	5011760	5015401	MgIM767.12G045600
Chr_12	5040980	5043247	MgIM767.12G045700
Chr_12	5061763	5062563	MgIM767.12G045800
Chr_12	5078489	5081801	MgIM767.12G045900
Chr_12	5090091	5092535	MgIM767.12G046000
Chr_12	5093430	5094765	MgIM767.12G046100
Chr_12	5098248	5104197	MgIM767.12G046200
Chr_12	5111685	5115152	MgIM767.12G046300
Chr_12	5118482	5120545	MgIM767.12G046400
Chr_12	5128527	5134711	MgIM767.12G046500
Chr_12	5501751	5507207	MgIM767.12G046600
Chr_12	5680686	5681135	MgIM767.12G046700
Chr_12	5868388	5871055	MgIM767.12G046800
Chr_12	5901012	5902908	MgIM767.12G046900
Chr_12	5917568	5920298	MgIM767.12G047000
Chr_12	5944490	5944820	MgIM767.12G047100
Chr_12	5975110	5976262	MgIM767.12G047200
Chr_12	5977097	5977527	MgIM767.12G047300
Chr_12	5978343	5980638	MgIM767.12G047400
Chr_12	6039676	6049347	MgIM767.12G047500
Chr_12	6154890	6155475	MgIM767.12G047600
Chr_12	6213345	6213599	MgIM767.12G047700
Chr_12	6288465	6290244	MgIM767.12G047800
Chr_12	6298156	6299157	MgIM767.12G047900
Chr_12	6621644	6628060	MgIM767.12G048000
Chr_12	6639408	6645359	MgIM767.12G048100
Chr_12	6716033	6718416	MgIM767.12G048200
Chr_12	6727104	6731207	MgIM767.12G048300
Chr_12	6777338	6778257	MgIM767.12G048400
Chr_12	6849961	6850968	MgIM767.12G048500
Chr_12	6851864	6856096	MgIM767.12G048600
Chr_12	6860985	6862504	MgIM767.12G048700
Chr_12	6875136	6876418	MgIM767.12G048800
Chr_12	6945698	6949903	MgIM767.12G048900
Chr_12	6977995	6983105	MgIM767.12G049000
Chr_12	6987136	6989988	MgIM767.12G049100
Chr_12	7073729	7076516	MgIM767.12G049200
Chr_12	7146011	7149830	MgIM767.12G049300
Chr_12	7150837	7152614	MgIM767.12G049400
Chr_12	7163429	7176466	MgIM767.12G049500
Chr_12	7186617	7188394	MgIM767.12G049600
Chr_12	7199317	7201094	MgIM767.12G049700
Chr_12	7211249	7213026	MgIM767.12G049800
Chr_12	7232029	7233804	MgIM767.12G049900
Chr_12	7252218	7253514	MgIM767.12G050000
Chr_12	7266326	7267117	MgIM767.12G050100
Chr_12	7270035	7272135	MgIM767.12G050200
Chr_12	7272136	7273099	MgIM767.12G050300
Chr_12	7292427	7294034	MgIM767.12G050400
Chr_12	7293857	7307595	MgIM767.12G050500
Chr_12	7310645	7317657	MgIM767.12G050600
Chr_12	7557383	7557993	MgIM767.12G050700
Chr_12	7600006	7602763	MgIM767.12G050800
Chr_12	7616690	7618410	MgIM767.12G050900
Chr_12	7623593	7627857	MgIM767.12G051000
Chr_12	7628489	7641679	MgIM767.12G051100
Chr_12	7650499	7654729	MgIM767.12G051200
Chr_12	7688574	7692204	MgIM767.12G051300
Chr_12	7725972	7728939	MgIM767.12G051400
Chr_12	7756815	7760283	MgIM767.12G051500
Chr_12	7760366	7764870	MgIM767.12G051600
Chr_12	7775571	7779296	MgIM767.12G051700
Chr_12	7794043	7798967	MgIM767.12G051800
Chr_12	7906763	7908956	MgIM767.12G051900
Chr_12	7933193	7937599	MgIM767.12G052000
Chr_12	8066259	8071021	MgIM767.12G052100
Chr_12	8071085	8074913	MgIM767.12G052200
Chr_12	8075874	8076635	MgIM767.12G052300
Chr_12	8077303	8079801	MgIM767.12G052400
Chr_12	8102698	8111686	MgIM767.12G052500
Chr_12	8113656	8135486	MgIM767.12G052600
Chr_12	9154361	9154728	MgIM767.12G052700
Chr_12	9208340	9209756	MgIM767.12G052800
Chr_12	9305977	9310540	MgIM767.12G052900
Chr_12	9318085	9318528	MgIM767.12G053000
Chr_12	9342998	9348762	MgIM767.12G053100
Chr_12	9357095	9358208	MgIM767.12G053200
Chr_12	9380699	9382960	MgIM767.12G053300
Chr_12	9450749	9452003	MgIM767.12G053400
Chr_12	9486940	9488167	MgIM767.12G053500
Chr_12	9554130	9557087	MgIM767.12G053600
Chr_12	9580282	9582543	MgIM767.12G053700
Chr_12	9686308	9702650	MgIM767.12G053800
Chr_12	9719188	9721492	MgIM767.12G053900
Chr_12	10273338	10274474	MgIM767.12G054000
Chr_12	10301263	10302405	MgIM767.12G054100
Chr_12	10801318	10802405	MgIM767.12G054200
Chr_12	11074051	11075324	MgIM767.12G054300
Chr_12	11075325	11075993	MgIM767.12G054400
Chr_12	11170359	11171631	MgIM767.12G054500
Chr_12	11399812	11401085	MgIM767.12G054600
Chr_12	11401086	11401752	MgIM767.12G054700
Chr_12	12172580	12177109	MgIM767.12G054800
Chr_12	12177262	12179214	MgIM767.12G054900
Chr_12	12186886	12188399	MgIM767.12G055000
Chr_12	12197487	12199210	MgIM767.12G055100
Chr_12	12207112	12208835	MgIM767.12G055200
Chr_12	12208970	12212426	MgIM767.12G055300
Chr_12	12223463	12226107	MgIM767.12G055400
Chr_12	12264062	12271067	MgIM767.12G055500
Chr_12	12287549	12289166	MgIM767.12G055600
Chr_12	12291816	12292714	MgIM767.12G055700
Chr_12	12299117	12301696	MgIM767.12G055800
Chr_12	12317032	12321881	MgIM767.12G055900
Chr_12	12380529	12393351	MgIM767.12G056000
Chr_12	12399232	12405442	MgIM767.12G056100
Chr_12	12423278	12434801	MgIM767.12G056200
Chr_12	12491872	12496537	MgIM767.12G056300
Chr_12	12504582	12507857	MgIM767.12G056400
Chr_12	12537500	12538176	MgIM767.12G056500
Chr_12	12547799	12549445	MgIM767.12G056600
Chr_12	12584910	12592916	MgIM767.12G056700
Chr_12	12598405	12601602	MgIM767.12G056800
Chr_12	12605254	12611633	MgIM767.12G056900
Chr_12	12674172	12682540	MgIM767.12G057000
Chr_12	12697532	12698251	MgIM767.12G057100
Chr_12	12709525	12712602	MgIM767.12G057200
Chr_12	12742004	12744399	MgIM767.12G057300
Chr_12	12761672	12765794	MgIM767.12G057400
Chr_12	12775655	12778020	MgIM767.12G057500
Chr_12	12810738	12812941	MgIM767.12G057600
Chr_12	12835951	12837598	MgIM767.12G057700
Chr_12	12861202	12863401	MgIM767.12G057800
Chr_12	12865729	12869351	MgIM767.12G057900
Chr_12	12933828	12938271	MgIM767.12G058000
Chr_12	12954826	12963908	MgIM767.12G058100
Chr_12	12976141	12976567	MgIM767.12G058200
Chr_12	13002937	13005551	MgIM767.12G058300
Chr_12	13165049	13166343	MgIM767.12G058400
Chr_12	13166573	13169644	MgIM767.12G058500
Chr_12	13181852	13187912	MgIM767.12G058600
Chr_12	13193349	13194933	MgIM767.12G058700
Chr_12	13232445	13234873	MgIM767.12G058800
Chr_12	13241122	13243196	MgIM767.12G058900
Chr_12	13262616	13263093	MgIM767.12G059000
Chr_12	13270523	13272196	MgIM767.12G059100
Chr_12	13274740	13276516	MgIM767.12G059200
Chr_12	13336232	13343655	MgIM767.12G059300
Chr_12	13370124	13370574	MgIM767.12G059400
Chr_12	13390540	13392423	MgIM767.12G059500
Chr_12	13402385	13412463	MgIM767.12G059600
Chr_12	13445008	13480104	MgIM767.12G059700
Chr_12	13496135	13497187	MgIM767.12G059800
Chr_12	13506950	13511446	MgIM767.12G059900
Chr_12	13545200	13554466	MgIM767.12G060000
Chr_12	13555437	13558131	MgIM767.12G060100
Chr_12	13655383	13658458	MgIM767.12G060200
Chr_12	13660115	13662942	MgIM767.12G060300
Chr_12	13689813	13698470	MgIM767.12G060400
Chr_12	13728643	13734884	MgIM767.12G060500
Chr_12	13735578	13736971	MgIM767.12G060600
Chr_12	13786608	13788473	MgIM767.12G060700
Chr_12	13807174	13812659	MgIM767.12G060800
Chr_12	13854965	13860380	MgIM767.12G060900
Chr_12	13860255	13863176	MgIM767.12G061000
Chr_12	13868083	13871120	MgIM767.12G061100
Chr_12	13935438	13936855	MgIM767.12G061200
Chr_12	13950404	13954902	MgIM767.12G061300
Chr_12	13969667	13970252	MgIM767.12G061400
Chr_12	13990833	13998855	MgIM767.12G061500
Chr_12	14014174	14018335	MgIM767.12G061600
Chr_12	14057065	14060455	MgIM767.12G061700
Chr_12	14069031	14075010	MgIM767.12G061800
Chr_12	14091251	14096081	MgIM767.12G061900
Chr_12	14110936	14112276	MgIM767.12G062000
Chr_12	14126292	14129742	MgIM767.12G062100
Chr_12	14140954	14141515	MgIM767.12G062200
Chr_12	14142188	14143077	MgIM767.12G062300
Chr_12	14173309	14175412	MgIM767.12G062400
Chr_12	14175196	14177346	MgIM767.12G062500
Chr_12	14193747	14194526	MgIM767.12G062600
Chr_12	14195065	14195589	MgIM767.12G062700
Chr_12	14228807	14229369	MgIM767.12G062800
Chr_12	14231442	14232187	MgIM767.12G062900
Chr_12	14271259	14272962	MgIM767.12G063000
Chr_12	14274191	14274840	MgIM767.12G063100
Chr_12	14275437	14275972	MgIM767.12G063200
Chr_12	14286515	14287034	MgIM767.12G063300
Chr_12	14287647	14288471	MgIM767.12G063400
Chr_12	14289129	14289745	MgIM767.12G063500
Chr_12	14290838	14291484	MgIM767.12G063600
Chr_12	14304177	14304710	MgIM767.12G063700
Chr_12	14305143	14305817	MgIM767.12G063800
Chr_12	14308367	14308917	MgIM767.12G063900
Chr_12	14324577	14325648	MgIM767.12G064000
Chr_12	14341679	14342267	MgIM767.12G064100
Chr_12	14360352	14362183	MgIM767.12G064200
Chr_12	14381414	14382923	MgIM767.12G064300
Chr_12	14392322	14394295	MgIM767.12G064400
Chr_12	14419991	14421738	MgIM767.12G064500
Chr_12	14433753	14435385	MgIM767.12G064600
Chr_12	14460354	14461901	MgIM767.12G064700
Chr_12	14489777	14491397	MgIM767.12G064800
Chr_12	14519157	14519569	MgIM767.12G064900
Chr_12	14554569	14557038	MgIM767.12G065000
Chr_12	14557393	14559265	MgIM767.12G065100
Chr_12	14578049	14579386	MgIM767.12G065200
Chr_12	14590065	14590961	MgIM767.12G065300
Chr_12	14605103	14605726	MgIM767.12G065400
Chr_12	14636096	14638037	MgIM767.12G065500
Chr_12	14686829	14687864	MgIM767.12G065600
Chr_12	14806492	14807528	MgIM767.12G065700
Chr_12	14842049	14842839	MgIM767.12G065800
Chr_12	14842479	14844830	MgIM767.12G065900
Chr_12	14862770	14874967	MgIM767.12G066000
Chr_12	14894661	14898518	MgIM767.12G066100
Chr_12	14900285	14902690	MgIM767.12G066200
Chr_12	14914193	14916593	MgIM767.12G066300
Chr_12	14964784	14969437	MgIM767.12G066400
Chr_12	14994448	14995380	MgIM767.12G066500
Chr_12	15009425	15012313	MgIM767.12G066600
Chr_12	15037081	15038241	MgIM767.12G066700
Chr_12	15040049	15043231	MgIM767.12G066800
Chr_12	15046819	15048531	MgIM767.12G066900
Chr_12	15048648	15049363	MgIM767.12G067000
Chr_12	15059925	15061130	MgIM767.12G067100
Chr_12	15074733	15075248	MgIM767.12G067200
Chr_12	15078360	15082166	MgIM767.12G067300
Chr_12	15112065	15112673	MgIM767.12G067400
Chr_12	15126380	15128641	MgIM767.12G067500
Chr_12	15142017	15143932	MgIM767.12G067600
Chr_12	15151917	15156662	MgIM767.12G067700
Chr_12	15165574	15167266	MgIM767.12G067800
Chr_12	15170041	15175265	MgIM767.12G067900
Chr_12	15182619	15183957	MgIM767.12G068000
Chr_12	15183420	15188359	MgIM767.12G068100
Chr_12	15221843	15224040	MgIM767.12G068200
Chr_12	15229746	15230388	MgIM767.12G068300
Chr_12	15255690	15257567	MgIM767.12G068400
Chr_12	15267829	15270330	MgIM767.12G068500
Chr_12	15296105	15296921	MgIM767.12G068600
Chr_12	15313172	15314066	MgIM767.12G068700
Chr_12	15318354	15319349	MgIM767.12G068800
Chr_12	15325300	15326199	MgIM767.12G068900
Chr_12	15346868	15348378	MgIM767.12G069000
Chr_12	15368084	15369161	MgIM767.12G069100
Chr_12	15390366	15394129	MgIM767.12G069200
Chr_12	15409502	15412170	MgIM767.12G069300
Chr_12	15425407	15428108	MgIM767.12G069400
Chr_12	15441788	15445220	MgIM767.12G069500
Chr_12	15466564	15472529	MgIM767.12G069600
Chr_12	15483279	15486010	MgIM767.12G069700
Chr_12	15495849	15496785	MgIM767.12G069800
Chr_12	15498571	15500059	MgIM767.12G069900
Chr_12	15508019	15512482	MgIM767.12G070000
Chr_12	15531837	15538825	MgIM767.12G070100
Chr_12	15563242	15563718	MgIM767.12G070200
Chr_12	15565448	15566074	MgIM767.12G070300
Chr_12	15589297	15598508	MgIM767.12G070400
Chr_12	15617191	15619153	MgIM767.12G070500
Chr_12	15627908	15628611	MgIM767.12G070600
Chr_12	15629081	15630976	MgIM767.12G070700
Chr_12	15631397	15632491	MgIM767.12G070800
Chr_12	15635770	15639264	MgIM767.12G070900
Chr_12	15639448	15641663	MgIM767.12G071000
Chr_12	15642117	15648088	MgIM767.12G071100
Chr_12	15659440	15661393	MgIM767.12G071200
Chr_12	15680379	15687799	MgIM767.12G071300
Chr_12	15689828	15696701	MgIM767.12G071400
Chr_12	15700726	15704090	MgIM767.12G071500
Chr_12	15705652	15712633	MgIM767.12G071600
Chr_12	15715476	15717231	MgIM767.12G071700
Chr_12	15717055	15720681	MgIM767.12G071800
Chr_12	15729203	15730760	MgIM767.12G071900
Chr_12	15757395	15758232	MgIM767.12G072000
Chr_12	15759960	15760669	MgIM767.12G072100
Chr_12	15774794	15777355	MgIM767.12G072200
Chr_12	15783988	15785824	MgIM767.12G072300
Chr_12	15809487	15810304	MgIM767.12G072400
Chr_12	15822968	15826661	MgIM767.12G072500
Chr_12	15827197	15830470	MgIM767.12G072600
Chr_12	15851500	15854463	MgIM767.12G072700
Chr_12	15859769	15862704	MgIM767.12G072800
Chr_12	15872834	15880909	MgIM767.12G072900
Chr_12	15890087	15894027	MgIM767.12G073000
Chr_12	15922614	15922943	MgIM767.12G073100
Chr_12	15930994	15937202	MgIM767.12G073200
Chr_12	15953654	15954503	MgIM767.12G073300
Chr_12	15972013	15972624	MgIM767.12G073400
Chr_12	15977121	15980580	MgIM767.12G073500
Chr_12	15986558	15990280	MgIM767.12G073600
Chr_12	16044804	16048475	MgIM767.12G073700
Chr_12	16050277	16051751	MgIM767.12G073800
Chr_12	16066437	16069305	MgIM767.12G073900
Chr_12	16069909	16070922	MgIM767.12G074000
Chr_12	16071304	16071859	MgIM767.12G074100
Chr_12	16081498	16099983	MgIM767.12G074200
Chr_12	16094497	16095452	MgIM767.12G074300
Chr_12	16099023	16101051	MgIM767.12G074400
Chr_12	16109926	16112816	MgIM767.12G074500
Chr_12	16118746	16125233	MgIM767.12G074600
Chr_12	16129751	16132455	MgIM767.12G074700
Chr_12	16134112	16137662	MgIM767.12G074800
Chr_12	16137908	16139477	MgIM767.12G074900
Chr_12	16141216	16143598	MgIM767.12G075000
Chr_12	16155135	16156009	MgIM767.12G075100
Chr_12	16172561	16176706	MgIM767.12G075200
Chr_12	16199410	16202802	MgIM767.12G075300
Chr_12	16208852	16216806	MgIM767.12G075400
Chr_12	16217990	16223635	MgIM767.12G075500
Chr_12	16227252	16230386	MgIM767.12G075600
Chr_12	16233438	16246562	MgIM767.12G075700
Chr_12	16255411	16261069	MgIM767.12G075800
Chr_12	16261250	16263334	MgIM767.12G075900
Chr_12	16279110	16281940	MgIM767.12G076000
Chr_12	16282175	16284722	MgIM767.12G076100
Chr_12	16290428	16293404	MgIM767.12G076200
Chr_12	16295030	16298827	MgIM767.12G076300
Chr_12	16299564	16301894	MgIM767.12G076400
Chr_12	16307584	16308520	MgIM767.12G076500
Chr_12	16310190	16313073	MgIM767.12G076600
Chr_12	16315774	16317889	MgIM767.12G076700
Chr_12	16323649	16323939	MgIM767.12G076800
Chr_12	16326066	16326617	MgIM767.12G076900
Chr_12	16399636	16400214	MgIM767.12G077000
Chr_12	16414997	16415501	MgIM767.12G077100
Chr_12	16417396	16420360	MgIM767.12G077200
Chr_12	16434452	16442649	MgIM767.12G077300
Chr_12	16436758	16438457	MgIM767.12G077400
Chr_12	16443401	16447887	MgIM767.12G077500
Chr_12	16453063	16456164	MgIM767.12G077600
Chr_12	16459249	16461584	MgIM767.12G077700
Chr_12	16495079	16500034	MgIM767.12G077800
Chr_12	16521845	16526355	MgIM767.12G077900
Chr_12	16526730	16527221	MgIM767.12G078000
Chr_12	16540266	16544192	MgIM767.12G078100
Chr_12	16544137	16548933	MgIM767.12G078200
Chr_12	16560653	16564018	MgIM767.12G078300
Chr_12	16563966	16566247	MgIM767.12G078400
Chr_12	16566770	16572646	MgIM767.12G078500
Chr_12	16585518	16593919	MgIM767.12G078600
Chr_12	16595625	16602243	MgIM767.12G078700
Chr_12	16616769	16618212	MgIM767.12G078800
Chr_12	16625113	16629434	MgIM767.12G078900
Chr_12	16635991	16637628	MgIM767.12G079000
Chr_12	16641350	16649636	MgIM767.12G079100
Chr_12	16650893	16652747	MgIM767.12G079200
Chr_12	16670262	16671432	MgIM767.12G079300
Chr_12	16680230	16681597	MgIM767.12G079400
Chr_12	16686988	16688557	MgIM767.12G079500
Chr_12	16690435	16690997	MgIM767.12G079600
Chr_12	16692194	16693187	MgIM767.12G079700
Chr_12	16693669	16695783	MgIM767.12G079800
Chr_12	16701230	16702595	MgIM767.12G079900
Chr_12	16711816	16712791	MgIM767.12G080000
Chr_12	16720712	16722263	MgIM767.12G080100
Chr_12	16730634	16733747	MgIM767.12G080200
Chr_12	16734191	16738082	MgIM767.12G080300
Chr_12	16749293	16751604	MgIM767.12G080400
Chr_12	16754805	16757072	MgIM767.12G080500
Chr_12	16770502	16772019	MgIM767.12G080600
Chr_12	16787802	16790178	MgIM767.12G080700
Chr_12	16796856	16797821	MgIM767.12G080800
Chr_12	16812868	16814228	MgIM767.12G080900
Chr_12	16836009	16837997	MgIM767.12G081000
Chr_12	16849144	16851681	MgIM767.12G081100
Chr_12	16855758	16857820	MgIM767.12G081200
Chr_12	16861628	16863182	MgIM767.12G081300
Chr_12	16888624	16894092	MgIM767.12G081400
Chr_12	16905029	16905654	MgIM767.12G081500
Chr_12	16921876	16922686	MgIM767.12G081600
Chr_12	16939085	16942544	MgIM767.12G081700
Chr_12	16942545	16946127	MgIM767.12G081800
Chr_12	16964400	16969396	MgIM767.12G081900
Chr_12	16969766	16970753	MgIM767.12G082000
Chr_12	16971162	16972132	MgIM767.12G082100
Chr_12	16973100	16980758	MgIM767.12G082200
Chr_12	16982927	16985046	MgIM767.12G082300
Chr_12	16985160	16987798	MgIM767.12G082400
Chr_12	16988949	16995367	MgIM767.12G082500
Chr_12	16997886	17000759	MgIM767.12G082600
Chr_12	17034515	17041167	MgIM767.12G082700
Chr_12	17042493	17044568	MgIM767.12G082800
Chr_12	17051054	17053491	MgIM767.12G082900
Chr_12	17057156	17057899	MgIM767.12G083000
Chr_12	17057899	17061525	MgIM767.12G083100
Chr_12	17074584	17076569	MgIM767.12G083200
Chr_12	17091959	17096143	MgIM767.12G083300
Chr_12	17097193	17099487	MgIM767.12G083400
Chr_12	17103287	17106301	MgIM767.12G083500
Chr_12	17120145	17122354	MgIM767.12G083600
Chr_12	17128152	17130429	MgIM767.12G083700
Chr_12	17136116	17137890	MgIM767.12G083800
Chr_12	17137063	17138337	MgIM767.12G083900
Chr_12	17161591	17164955	MgIM767.12G084000
Chr_12	17170395	17172239	MgIM767.12G084100
Chr_12	17179169	17179315	MgIM767.12G084200
Chr_12	17191772	17196188	MgIM767.12G084300
Chr_12	17201338	17204190	MgIM767.12G084400
Chr_12	17216063	17217265	MgIM767.12G084500
Chr_12	17225779	17228461	MgIM767.12G084600
Chr_12	17231109	17231885	MgIM767.12G084700
Chr_12	17235857	17236354	MgIM767.12G084800
Chr_12	17236863	17242079	MgIM767.12G084900
Chr_12	17244330	17246086	MgIM767.12G085000
Chr_12	17247101	17249119	MgIM767.12G085100
Chr_12	17249465	17256308	MgIM767.12G085200
Chr_12	17258634	17266531	MgIM767.12G085300
Chr_12	17270248	17273185	MgIM767.12G085400
Chr_12	17301673	17302098	MgIM767.12G085500
Chr_12	17305840	17307392	MgIM767.12G085600
Chr_12	17317369	17318268	MgIM767.12G085700
Chr_12	17321706	17323387	MgIM767.12G085800
Chr_12	17329698	17333688	MgIM767.12G085900
Chr_12	17334440	17338111	MgIM767.12G086000
Chr_12	17340679	17344488	MgIM767.12G086100
Chr_12	17355199	17361070	MgIM767.12G086200
Chr_12	17362013	17363836	MgIM767.12G086300
Chr_12	17363932	17365385	MgIM767.12G086400
Chr_12	17365535	17366338	MgIM767.12G086500
Chr_12	17367192	17371131	MgIM767.12G086600
Chr_12	17380634	17381071	MgIM767.12G086700
Chr_12	17390319	17390831	MgIM767.12G086800
Chr_12	17393639	17403905	MgIM767.12G086900
Chr_12	17404486	17405990	MgIM767.12G087000
Chr_12	17409215	17412005	MgIM767.12G087100
Chr_12	17413332	17420953	MgIM767.12G087200
Chr_12	17437716	17439914	MgIM767.12G087300
Chr_12	17440218	17441476	MgIM767.12G087400
Chr_12	17448178	17453340	MgIM767.12G087500
Chr_12	17453732	17456181	MgIM767.12G087600
Chr_12	17461222	17463090	MgIM767.12G087700
Chr_12	17463474	17465792	MgIM767.12G087800
Chr_12	17466184	17468636	MgIM767.12G087900
Chr_12	17472031	17472941	MgIM767.12G088000
Chr_12	17473946	17474758	MgIM767.12G088100
Chr_12	17475994	17476146	MgIM767.12G088200
Chr_12	17477097	17481642	MgIM767.12G088300
Chr_12	17485723	17486626	MgIM767.12G088400
Chr_12	17497722	17498156	MgIM767.12G088500
Chr_12	17504079	17513381	MgIM767.12G088600
Chr_12	17513712	17519331	MgIM767.12G088700
Chr_12	17525102	17526225	MgIM767.12G088800
